Child ID,Age,Gender,Region,Abuse Type,Severity,Reported By,Support Provided,Case Outcome,Case Description,Date,Timestamp,Address,County,Notes,Confidence Score,Flagged,Case Status,Assigned Investigator
499,2.0,Other,Rural,Emotional,High,Teacher,Yes,Ongoing,Low self-esteem observed by teacher. Unconfirmed report.,2022-05-17,12:40:16,"551 Oak St, Tupelo, MS",Lamar County,,0.0,True,Ongoing,Unassigned
500,15.0,Male,Rural,Physical,Medium,Police,Yes,Resolved,Seen limping and reluctant to explain. Unconfirmed report.,2022-07-10,11:44:07,"729 River Rd, Meridian, MS",Jackson County,,0.0,True,Ongoing,Unassigned
501,11.0,Other,Urban,Sexual,High,Parent,Yes,Dismissed,Inappropriate comments made by caregiver. Unclear details.,2016-06-24,17:23:03,"269 Cedar St, Meridian, MS",Harrison County,,0.0,True,Ongoing,Unassigned
502,10.0,Other,Rural,Neglect,High,Neighbor,Yes,Ongoing,"No supervision at home, child wandering streets.",2013-01-11,04:28:35,"593 Main St, Biloxi, MS",Jackson County,,0.0,True,Ongoing,Unassigned
503,4.0,Female,Urban,Neglect,Medium,Neighbor,Yes,Resolved,Child often appears hungry and unwashed. Typo heree.,2016-07-04,01:00:41,"175 Broadway St, Southaven, MS",Jackson County,,0.0,True,Ongoing,Unassigned
504,5.0,Male,Suburban,Sexual,Medium,Police,Yes,Dismissed,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2020-02-18,03:30:45,"680 Cedar St, Southaven, MS",Lee County,,0.0,True,Ongoing,Unassigned
505,4.0,Female,Urban,Emotional,Low,Neighbor,Yes,Ongoing,Child shows signs of withdrawal and fear. Unconfirmed report.,2018-12-13,13:34:19,"494 Highland Ave, Southaven, MS",Madison County,,0.0,True,Ongoing,Unassigned
506,13.0,Male,Suburban,Neglect,Low,Other,Yes,Dismissed,Child often appears hungry and unwashed. Unclear details.,2015-10-22,16:49:03,"218 River Rd, Hattiesburg, MS",Lamar County,,0.0,True,Ongoing,Unassigned
507,13.0,Other,Urban,Neglect,Low,Police,Yes,Ongoing,"No supervision at home, child wandering streets. Unclear details.",2020-01-03,17:30:23,"566 Cedar St, Southaven, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
508,2.0,Other,Suburban,Sexual,Medium,Parent,Yes,Ongoing,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2018-10-15,14:13:57,"456 Highland Ave, Tupelo, MS",Rankin County,,0.0,True,Ongoing,Unassigned
509,16.0,Male,Rural,Neglect,Medium,Police,Yes,Dismissed,"No supervision at home, child wandering streets. Typo heree.",2020-03-14,09:31:10,"879 Maple Ave, Meridian, MS",Lamar County,,0.0,True,Ongoing,Unassigned
510,1.0,Female,Suburban,Emotional,Medium,Teacher,Yes,Dismissed,Low self-esteem observed by teacher. Unconfirmed report.,2014-05-23,21:38:51,"884 River Rd, Gulfport, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
511,9.0,Female,Rural,Sexual,Medium,Police,Yes,Ongoing,"Signs of trauma, reported by neighbor.",2011-06-01,07:29:23,"717 Cedar St, Horn Lake, MS",Lee County,,0.0,True,Ongoing,Unassigned
512,3.0,Female,Rural,Emotional,Medium,Neighbor,Yes,Resolved,Reports of constant yelling and verbal abuse. Unconfirmed report.,2022-12-31,15:38:01,"317 Oak St, Gulfport, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
513,7.0,Female,Suburban,Neglect,Medium,Neighbor,No,Dismissed,"No supervision at home, child wandering streets. Unconfirmed report.",2015-06-29,19:18:14,"547 River Rd, Horn Lake, MS",Jackson County,,0.0,True,Ongoing,Unassigned
514,10.0,Other,Urban,Neglect,Medium,Other,No,Ongoing,"Repeated absence from school, reported malnutrition.",2018-02-13,09:38:28,"112 Maple Ave, Hattiesburg, MS",Hinds County,,0.0,True,Ongoing,Unassigned
515,1.0,Other,Urban,Emotional,Low,Other,No,Ongoing,Low self-esteem observed by teacher.,2014-10-25,16:43:09,"413 Oak St, Biloxi, MS",Rankin County,,0.0,True,Ongoing,Unassigned
516,10.0,Other,Urban,Physical,Low,Other,Yes,Resolved,Child reported with bruises and scars. Typo heree.,2016-04-10,04:59:25,"778 Oak St, Gulfport, MS",Lamar County,,0.0,True,Ongoing,Unassigned
517,9.0,Other,Urban,Neglect,Medium,Parent,No,Resolved,Child often appears hungry and unwashed.,2023-04-12,12:07:53,"903 Main St, Gulfport, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
518,15.0,Other,Urban,Physical,Medium,Other,Yes,Resolved,"Frequent injuries, parents claim accidental.",2011-02-05,09:31:49,"850 Pine St, Greenville, MS",Lamar County,,0.0,True,Ongoing,Unassigned
519,15.0,Female,Rural,Neglect,Medium,Parent,Yes,Dismissed,"Repeated absence from school, reported malnutrition.",2016-02-03,20:00:39,"121 Pine St, Jackson, MS",Hinds County,,0.0,True,Ongoing,Unassigned
520,3.0,Female,Urban,Physical,Medium,Other,Yes,Ongoing,"Frequent injuries, parents claim accidental. Unclear details.",2022-01-31,16:43:04,"377 Park Ave, Jackson, MS",Madison County,,0.0,True,Ongoing,Unassigned
521,5.0,Female,Rural,Physical,Medium,Parent,No,Ongoing,Seen limping and reluctant to explain. Typo heree.,2020-10-26,14:48:06,"970 Park Ave, Greenville, MS",Lamar County,,0.0,True,Ongoing,Unassigned
522,9.0,Female,Rural,Physical,Low,Unknown,Yes,Ongoing,Child reported with bruises and scars.,2020-07-25,18:49:46,"356 Pine St, Greenville, MS",Lee County,,0.0,True,Ongoing,Unassigned
523,9.0,Other,Rural,Emotional,Low,Police,Yes,Resolved,Reports of constant yelling and verbal abuse.,2021-12-08,01:59:31,"810 Park Ave, Hattiesburg, MS",Rankin County,,0.0,True,Ongoing,Unassigned
524,7.0,Other,Suburban,Physical,Medium,Neighbor,No,Ongoing,"Frequent injuries, parents claim accidental. Typo heree.",2018-11-22,17:49:24,"112 Church St, Southaven, MS",Harrison County,,0.0,True,Ongoing,Unassigned
525,12.0,Other,Suburban,Physical,Medium,Parent,No,Dismissed,"Frequent injuries, parents claim accidental. Unconfirmed report.",2021-04-23,11:05:33,"730 Park Ave, Gulfport, MS",Lamar County,,0.0,True,Ongoing,Unassigned
526,9.0,Male,Rural,Physical,Medium,Teacher,Yes,Resolved,Child reported with bruises and scars. Unclear details.,2014-07-05,21:06:15,"215 Park Ave, Jackson, MS",Harrison County,,0.0,True,Ongoing,Unassigned
527,6.0,Female,Suburban,Neglect,High,Neighbor,Yes,Resolved,"Repeated absence from school, reported malnutrition. Unconfirmed report.",2019-06-20,20:42:12,"970 Highland Ave, Gulfport, MS",Jackson County,,0.0,True,Ongoing,Unassigned
528,2.0,Female,Urban,Physical,Medium,Police,Yes,Resolved,Seen limping and reluctant to explain. Unclear details.,2010-07-20,13:16:31,"475 Maple Ave, Hattiesburg, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
529,9.0,Other,Urban,Neglect,Medium,Parent,No,Resolved,Child often appears hungry and unwashed. Unclear details.,2023-07-19,08:49:05,"878 Oak St, Tupelo, MS",Hinds County,,0.0,True,Ongoing,Unassigned
530,17.0,Female,Rural,Physical,Medium,Other,Yes,Dismissed,Child reported with bruises and scars. Unconfirmed report.,2021-06-08,17:49:55,"950 Oak St, Gulfport, MS",Lee County,,0.0,True,Ongoing,Unassigned
531,1.0,Female,Urban,Physical,Medium,Teacher,Yes,Ongoing,Seen limping and reluctant to explain. Unclear details.,2018-05-21,18:33:16,"442 Main St, Jackson, MS",Madison County,,0.0,True,Ongoing,Unassigned
532,6.0,Other,Rural,Emotional,Medium,Police,No,Dismissed,Reports of constant yelling and verbal abuse. Unclear details.,2018-08-30,15:20:55,"338 Broadway St, Southaven, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
533,5.0,Male,Rural,Neglect,Medium,Neighbor,Yes,Ongoing,Child often appears hungry and unwashed. Unconfirmed report.,2020-05-26,08:25:12,"225 River Rd, Gulfport, MS",Madison County,,0.0,True,Ongoing,Unassigned
534,2.0,Male,Urban,Physical,Medium,Parent,Yes,Dismissed,Seen limping and reluctant to explain. Typo heree.,2011-02-26,00:33:41,"322 Highland Ave, Southaven, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
535,9.0,Male,Suburban,Neglect,Low,Teacher,Yes,Resolved,"No supervision at home, child wandering streets. Typo heree.",2018-01-30,12:57:54,"711 Broadway St, Greenville, MS",Jackson County,,0.0,True,Ongoing,Unassigned
536,14.0,Other,Urban,Neglect,Medium,Parent,Yes,Resolved,"Repeated absence from school, reported malnutrition.",2014-09-21,07:00:58,"849 Oak St, Jackson, MS",Lee County,,0.0,True,Ongoing,Unassigned
537,4.0,Female,Urban,Sexual,High,Other,Yes,Dismissed,Inappropriate comments made by caregiver. Typo heree.,2022-03-22,06:36:48,"677 Park Ave, Jackson, MS",Lee County,,0.0,True,Ongoing,Unassigned
538,4.0,Other,Rural,Emotional,High,Neighbor,Yes,Dismissed,Low self-esteem observed by teacher. Unclear details.,2011-02-25,10:06:51,"610 Church St, Biloxi, MS",Rankin County,,0.0,True,Ongoing,Unassigned
539,15.0,Other,Rural,Emotional,Medium,Parent,Yes,Ongoing,Child shows signs of withdrawal and fear. Unconfirmed report.,2021-10-31,17:14:22,"391 Pine St, Tupelo, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
540,8.0,Female,Rural,Emotional,Medium,Police,Yes,Dismissed,Reports of constant yelling and verbal abuse. Typo heree.,2020-12-08,12:54:07,"256 Broadway St, Hattiesburg, MS",Lamar County,,0.0,True,Ongoing,Unassigned
541,4.0,Male,Rural,Sexual,Medium,Neighbor,Yes,Dismissed,"Signs of trauma, reported by neighbor. Unconfirmed report.",2013-05-04,04:56:41,"330 Park Ave, Greenville, MS",Forrest County,,0.0,True,Ongoing,Unassigned
542,16.0,Male,Suburban,Sexual,Medium,Police,No,Ongoing,"Signs of trauma, reported by neighbor. Typo heree.",2020-10-15,06:56:35,"665 River Rd, Olive Branch, MS",Hinds County,,0.0,True,Ongoing,Unassigned
543,4.0,Other,Suburban,Emotional,Low,Parent,No,Ongoing,Reports of constant yelling and verbal abuse. Typo heree.,2017-01-07,14:27:20,"401 Main St, Meridian, MS",Forrest County,,0.0,True,Ongoing,Unassigned
544,16.0,Male,Suburban,Sexual,Medium,Neighbor,Yes,Ongoing,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2012-01-31,23:24:24,"406 Park Ave, Tupelo, MS",Jackson County,,0.0,True,Ongoing,Unassigned
545,12.0,Other,Rural,Sexual,Medium,Police,Yes,Dismissed,Inappropriate comments made by caregiver.,2022-11-28,02:32:59,"304 Pine St, Tupelo, MS",Lee County,,0.0,True,Ongoing,Unassigned
546,16.0,Other,Rural,Sexual,High,Other,Yes,Ongoing,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2016-01-22,13:52:29,"678 Main St, Biloxi, MS",Harrison County,,0.0,True,Ongoing,Unassigned
547,8.0,Female,Rural,Emotional,Medium,Other,No,Resolved,Low self-esteem observed by teacher. Typo heree.,2020-09-28,13:27:58,"425 Oak St, Meridian, MS",Rankin County,,0.0,True,Ongoing,Unassigned
548,6.0,Female,Suburban,Emotional,Medium,Parent,Yes,Resolved,Low self-esteem observed by teacher. Typo heree.,2024-12-12,11:30:44,"715 Cedar St, Jackson, MS",Rankin County,,0.0,True,Ongoing,Unassigned
549,10.0,Female,Rural,Emotional,Medium,Neighbor,No,Resolved,Low self-esteem observed by teacher. Typo heree.,2011-04-27,18:35:46,"529 Church St, Meridian, MS",Madison County,,0.0,True,Ongoing,Unassigned
550,5.0,Other,Urban,Sexual,Medium,Teacher,Yes,Dismissed,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2020-12-07,01:56:16,"799 Cedar St, Tupelo, MS",Lee County,,0.0,True,Ongoing,Unassigned
551,10.0,Female,Urban,Emotional,Medium,Neighbor,No,Resolved,Reports of constant yelling and verbal abuse.,2011-06-23,20:28:42,"242 Maple Ave, Biloxi, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
552,10.0,Male,Rural,Sexual,Low,Other,No,Dismissed,"Signs of trauma, reported by neighbor.",2022-10-23,13:50:20,"732 Church St, Olive Branch, MS",Lamar County,,0.0,True,Ongoing,Unassigned
553,7.0,Male,Urban,Physical,Medium,Police,No,Dismissed,Seen limping and reluctant to explain. Unconfirmed report.,2010-01-14,03:26:25,"566 Maple Ave, Gulfport, MS",Forrest County,,0.0,True,Ongoing,Unassigned
554,1.0,Other,Urban,Sexual,High,Teacher,Yes,Resolved,Inappropriate comments made by caregiver. Unclear details.,2023-10-17,17:35:18,"433 Maple Ave, Jackson, MS",Hinds County,,0.0,True,Ongoing,Unassigned
555,7.0,Other,Suburban,Neglect,Medium,Parent,Yes,Ongoing,"Repeated absence from school, reported malnutrition. Typo heree.",2018-09-25,21:27:11,"925 Highland Ave, Biloxi, MS",Lamar County,,0.0,True,Ongoing,Unassigned
556,1.0,Female,Rural,Emotional,Low,Teacher,Yes,Dismissed,Child shows signs of withdrawal and fear. Unclear details.,2020-10-22,03:35:22,"287 Church St, Horn Lake, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
557,15.0,Other,Rural,Emotional,Medium,Parent,Yes,Resolved,Low self-esteem observed by teacher. Typo heree.,2013-06-03,15:47:02,"665 Oak St, Meridian, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
558,4.0,Other,Suburban,Neglect,High,Teacher,Yes,Dismissed,"Repeated absence from school, reported malnutrition. Unclear details.",2019-07-16,15:21:13,"220 River Rd, Hattiesburg, MS",Rankin County,,0.0,True,Ongoing,Unassigned
559,10.0,Male,Urban,Sexual,Low,Parent,Yes,Ongoing,"Signs of trauma, reported by neighbor.",2020-04-17,23:47:14,"640 Highland Ave, Gulfport, MS",Lee County,,0.0,True,Ongoing,Unassigned
560,9.0,Male,Urban,Physical,Medium,Parent,Yes,Ongoing,Seen limping and reluctant to explain.,2023-07-20,13:09:04,"953 River Rd, Greenville, MS",Hinds County,,0.0,True,Ongoing,Unassigned
561,2.0,Female,Rural,Neglect,High,Teacher,Yes,Resolved,"No supervision at home, child wandering streets. Unconfirmed report.",2019-01-04,15:58:56,"287 Cedar St, Biloxi, MS",Hinds County,,0.0,True,Ongoing,Unassigned
562,14.0,Other,Urban,Neglect,Medium,Teacher,Yes,Dismissed,Child often appears hungry and unwashed. Typo heree.,2010-02-25,23:46:55,"157 Oak St, Hattiesburg, MS",Madison County,,0.0,True,Ongoing,Unassigned
563,16.0,Other,Suburban,Sexual,High,Parent,Yes,Dismissed,"Signs of trauma, reported by neighbor. Unclear details.",2021-02-05,16:45:46,"551 Maple Ave, Hattiesburg, MS",Harrison County,,0.0,True,Ongoing,Unassigned
564,1.0,Male,Suburban,Emotional,Medium,Other,No,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2016-02-09,23:49:41,"162 Highland Ave, Gulfport, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
565,2.0,Other,Rural,Sexual,Medium,Teacher,Yes,Dismissed,Inappropriate comments made by caregiver. Unconfirmed report.,2014-11-03,00:29:39,"831 Highland Ave, Horn Lake, MS",Hinds County,,0.0,True,Ongoing,Unassigned
566,7.0,Male,Suburban,Neglect,Medium,Neighbor,Yes,Resolved,Child often appears hungry and unwashed. Unclear details.,2017-04-16,08:51:58,"966 Highland Ave, Meridian, MS",Hinds County,,0.0,True,Ongoing,Unassigned
567,10.0,Female,Suburban,Unknown,Low,Police,Yes,Ongoing,Child often appears hungry and unwashed. Typo heree.,2013-01-15,23:52:48,"803 Oak St, Southaven, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
568,1.0,Male,Rural,Emotional,Low,Parent,No,Resolved,Low self-esteem observed by teacher. Typo heree.,2012-10-06,05:42:02,"603 River Rd, Greenville, MS",Rankin County,,0.0,True,Ongoing,Unassigned
569,13.0,Other,Suburban,Emotional,Medium,Parent,Yes,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2012-05-25,13:12:10,"530 Park Ave, Olive Branch, MS",Lamar County,,0.0,True,Ongoing,Unassigned
570,1.0,Female,Suburban,Emotional,Low,Police,Yes,Dismissed,Reports of constant yelling and verbal abuse. Typo heree.,2020-12-10,23:52:24,"690 Park Ave, Jackson, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
571,5.0,Male,Suburban,Sexual,Medium,Other,Yes,Ongoing,"Signs of trauma, reported by neighbor. Typo heree.",2015-04-01,01:40:16,"504 Highland Ave, Biloxi, MS",Jackson County,,0.0,True,Ongoing,Unassigned
572,16.0,Male,Urban,Emotional,High,Police,Yes,Dismissed,Child shows signs of withdrawal and fear. Unconfirmed report.,2011-09-20,22:17:34,"971 Church St, Greenville, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
573,15.0,Female,Rural,Neglect,High,Teacher,Yes,Resolved,Child often appears hungry and unwashed. Unclear details.,2016-07-28,03:40:31,"457 River Rd, Greenville, MS",Rankin County,,0.0,True,Ongoing,Unassigned
574,17.0,Female,Rural,Neglect,Medium,Police,No,Resolved,Child often appears hungry and unwashed. Unconfirmed report.,2015-12-11,22:58:24,"180 Church St, Hattiesburg, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
575,16.0,Male,Rural,Physical,High,Parent,No,Ongoing,Seen limping and reluctant to explain. Typo heree.,2010-04-04,15:47:43,"740 Church St, Olive Branch, MS",Rankin County,,0.0,True,Ongoing,Unassigned
576,13.0,Other,Urban,Sexual,Medium,Police,Yes,Resolved,"Unusual behavior, child refuses to discuss. Unconfirmed report.",2013-12-13,11:51:57,"808 Highland Ave, Tupelo, MS",Hinds County,,0.0,True,Ongoing,Unassigned
577,11.0,Male,Urban,Physical,Medium,Neighbor,Yes,Resolved,Child reported with bruises and scars. Typo heree.,2016-12-04,00:52:05,"208 Pine St, Greenville, MS",Lee County,,0.0,True,Ongoing,Unassigned
578,17.0,Female,Rural,Neglect,Low,Teacher,Yes,Resolved,"Repeated absence from school, reported malnutrition.",2010-06-26,18:24:58,"761 Main St, Southaven, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
579,17.0,Male,Urban,Physical,Medium,Police,Yes,Resolved,"Frequent injuries, parents claim accidental. Typo heree.",2016-09-02,21:27:40,"764 Maple Ave, Meridian, MS",Forrest County,,0.0,True,Ongoing,Unassigned
580,2.0,Female,Rural,Neglect,Medium,Parent,Yes,Dismissed,"Repeated absence from school, reported malnutrition. Typo heree.",2010-06-10,20:51:37,"573 Maple Ave, Meridian, MS",Rankin County,,0.0,True,Ongoing,Unassigned
581,13.0,Female,Urban,Physical,Medium,Teacher,Yes,Resolved,Seen limping and reluctant to explain. Unconfirmed report.,2013-04-13,11:43:34,"742 Pine St, Biloxi, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
582,14.0,Other,Suburban,Emotional,Medium,Parent,No,Ongoing,Low self-esteem observed by teacher. Typo heree.,2020-06-12,17:38:22,"678 Broadway St, Gulfport, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
583,11.0,Female,Suburban,Physical,Low,Other,No,Ongoing,Child reported with bruises and scars. Unclear details.,2020-08-30,11:06:06,"292 Broadway St, Tupelo, MS",Harrison County,,0.0,True,Ongoing,Unassigned
584,10.0,Female,Rural,Emotional,Medium,Neighbor,Yes,Resolved,Reports of constant yelling and verbal abuse.,2024-08-26,03:07:40,"519 Cedar St, Southaven, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
585,3.0,Other,Urban,Emotional,High,Other,Yes,Ongoing,Low self-esteem observed by teacher. Typo heree.,2016-02-12,06:17:42,"940 Main St, Greenville, MS",Rankin County,,0.0,True,Ongoing,Unassigned
586,17.0,Female,Urban,Sexual,Medium,Neighbor,Yes,Resolved,"Signs of trauma, reported by neighbor. Unclear details.",2018-04-29,07:32:36,"342 Park Ave, Tupelo, MS",Harrison County,,0.0,True,Ongoing,Unassigned
587,15.0,Other,Suburban,Emotional,High,Police,Yes,Ongoing,Low self-esteem observed by teacher.,2014-03-07,11:52:14,"509 River Rd, Horn Lake, MS",Madison County,,0.0,True,Ongoing,Unassigned
588,9.0,Other,Suburban,Emotional,High,Teacher,Yes,Ongoing,Low self-esteem observed by teacher. Unconfirmed report.,2024-11-24,11:35:06,"313 Maple Ave, Southaven, MS",Lee County,,0.0,True,Ongoing,Unassigned
589,10.0,Female,Urban,Physical,High,Police,Yes,Resolved,Seen limping and reluctant to explain. Typo heree.,2014-01-18,01:10:38,"614 Maple Ave, Southaven, MS",Hinds County,,0.0,True,Ongoing,Unassigned
590,8.0,Female,Urban,Neglect,High,Neighbor,No,Resolved,"Repeated absence from school, reported malnutrition. Unconfirmed report.",2018-06-22,08:18:24,"705 Broadway St, Gulfport, MS",Rankin County,,0.0,True,Ongoing,Unassigned
591,13.0,Male,Urban,Sexual,High,Neighbor,No,Dismissed,"Unusual behavior, child refuses to discuss. Unclear details.",2020-01-09,06:00:13,"349 Oak St, Tupelo, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
592,5.0,Other,Urban,Emotional,Medium,Neighbor,Yes,Resolved,Child shows signs of withdrawal and fear.,2022-04-03,10:12:03,"580 Oak St, Olive Branch, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
593,6.0,Male,Urban,Sexual,Low,Parent,Yes,Resolved,Inappropriate comments made by caregiver. Unconfirmed report.,2023-01-28,09:26:00,"998 Main St, Hattiesburg, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
594,17.0,Female,Urban,Physical,Medium,Teacher,Yes,Dismissed,Child reported with bruises and scars.,2013-12-09,08:22:15,"912 Church St, Southaven, MS",Lee County,,0.0,True,Ongoing,Unassigned
595,11.0,Male,Rural,Emotional,Medium,Police,Yes,Resolved,Child shows signs of withdrawal and fear. Unclear details.,2015-11-27,12:49:44,"803 Highland Ave, Hattiesburg, MS",Forrest County,,0.0,True,Ongoing,Unassigned
